Age,DailyTimeOnSite,Income,ClickedAd
60,3.9237874616809574,63404,1
65,5.603406271631009,33286,1
28,8.794717137372759,78401,1
68,4.994425081959134,108179,1
64,5.382077109535626,44602,1
40,2.759445641327372,116775,1
33,6.562987446874582,35830,1
48,5.417251709517202,34657,0
28,3.6621462151676907,80635,0
33,6.040140134694485,29696,1
25,6.467174255953023,103883,1
21,3.959426954605922,77685,0
57,2.507896029155939,89986,1
21,5.208662063384565,82514,1
42,6.038770871133731,74490,1
20,5.400320327800618,69020,0
49,6.737070744148978,111775,1
20,2.4315223413489853,55627,0
44,3.478078021408604,83392,1
46,5.332517497564534,28839,0
49,2.663868700685323,40870,0
67,3.863225945848569,100336,1
68,4.209390776304558,40021,1
36,6.524895463751476,55166,1
38,6.959556478052239,84355,1
22,6.085670806394097,118527,1
35,7.811779751156465,95046,1
45,7.099215802226557,92365,1
59,6.185020551567989,110951,1
39,6.139986504536113,32220,1
38,4.120416749271287,43173,0
23,2.9077410408191278,47355,0
18,3.9290270576804933,78752,0
22,6.262367475660004,30018,0
58,4.530070213732385,97620,1
29,5.916805998464968,99531,1
43,2.257350080369424,110327,0
63,5.788720523468755,109299,1
51,3.7170025440881025,49544,0
66,3.9070353967500897,77715,1
31,7.499210434626337,88490,1
43,8.226827077599538,93458,1
62,3.3891844866567373,103687,1
44,4.653888833776899,80217,1
26,4.814157558874476,80029,0
43,6.1057980671342476,64112,1
64,4.294625649177921,35421,1
39,3.7920972792605485,48900,0
64,5.439659068957164,26452,1
47,5.1214535248114785,73383,1
60,6.301474457011168,72786,1
65,3.97638466220398,65048,1
34,4.692739623922307,68598,0
43,6.16578182113255,86206,1
53,4.908814639229867,87113,1
18,2.4815198263560174,25846,0
25,7.437388353050228,114522,1
66,4.873505893866957,68475,1
52,4.900266838193928,84747,1
69,8.790872330507165,27349,1
32,8.169017792037845,25827,1
64,6.424967094175882,71168,1
39,3.370653390395376,21477,0
31,7.0628219943581705,116097,1
43,2.342639804196313,49796,0
45,5.203906165182872,51228,1
40,4.303559423524769,67867,1
31,3.9475781732726967,74649,0
41,5.347751621814147,65842,1
19,5.919540297204319,39096,0
62,6.179543405370218,111229,1
43,4.877795115994743,21327,0
31,4.684918595157328,54833,0
68,6.281192461568888,88707,1
24,6.317510301255061,56032,1
20,5.206840172848507,40020,0
64,3.7016190958468704,101541,1
40,2.4639594773776237,111471,0
63,5.989217927915973,70762,1
60,6.459207487090804,80577,1
64,4.695751111018403,36920,1
62,5.559756998381642,56035,1
35,6.980115880906958,68087,1
55,8.016406225375093,43784,1
52,4.406857575895522,89542,1
68,4.868670192627394,84622,1
32,5.68135195776885,21701,0
42,3.1775336547550905,30007,0
54,1.7836826506183665,103927,1
45,2.9981863020516677,20063,0
27,4.587306312501205,68478,0
56,3.913961685995358,29205,0
34,3.776717222934098,21308,0
56,5.076560461535129,112798,1
39,4.977891299491914,115132,1
43,3.865842492633371,20983,0
61,2.5783286219833794,56794,0
42,5.612038113219707,91282,1
34,6.58084121709162,107406,1
30,4.0722021550337795,40503,0
37,4.4230160805191066,54104,0
42,6.218982934152919,52130,1
21,6.572612410954072,46815,1
27,4.31308863327213,77176,0
20,4.844374395535739,118398,1
58,7.212628685935098,105584,1
62,6.315546342480412,27280,1
35,3.290142919936637,48964,0
64,2.4254565811053403,90358,1
53,4.584123984700165,26806,1
64,3.551131440663484,35046,0
39,5.701608121966696,75295,1
51,6.070277607979476,28298,1
64,5.384191608885341,68126,1
25,3.791389891272182,94116,0
57,3.094262594884111,70215,0
66,5.991654484588068,27521,1
61,6.24341348348234,86121,1
36,6.661045672339309,36068,1
59,4.564686327462011,86019,1
58,4.862966436292106,64283,1
54,6.217034523050487,98914,1
23,5.0176027305932696,47503,0
69,4.141215231216303,78571,1
43,3.7413470997143428,102075,1
51,6.077555490528671,40968,1
62,4.56220824047621,96921,1
23,4.183528581008842,24557,0
54,5.675207417076693,73804,1
50,3.9314629575988556,96202,1
39,4.13311872200028,116522,1
38,5.060094084273698,104393,1
23,4.3003214124224645,96941,0
23,7.1219896789396735,74652,1
65,5.800099891102464,83131,1
21,5.190304154933708,87580,1
47,7.10673606012345,28421,1
28,5.11953244493144,118672,1
47,6.6228654886530425,40620,1
48,3.5081149811833834,68711,0
41,4.051966537333175,31600,0
26,3.56288768402967,110556,0
20,5.756574233606768,86958,1
68,2.682603213279193,26393,0
48,5.47642241914285,52186,1
57,4.259186654010425,64349,1
54,5.195791237625866,77537,1
53,4.970657086518558,25801,1
41,5.832718115193684,31688,1
48,8.354155075137772,55711,1
23,8.028808223361901,78707,1
19,6.225225755321438,30409,1
37,4.48540237411596,28129,0
45,5.282914331046789,103018,1
28,4.4037025890995976,20695,0
21,3.896209409808352,42582,0
32,2.0706203111816506,76218,0
23,4.658184175931826,87675,1
66,5.413932567821065,108114,1
47,5.9172339312143265,49996,1
55,5.169210369289035,107502,1
68,3.958620922283192,116503,1
19,4.252550512236047,28862,0
32,6.385265703510074,59660,1
28,2.435559671080354,116858,0
25,4.235851387811265,114710,1
43,5.035033322097911,43283,1
68,4.384627500940422,103280,1
62,2.722665192680873,110536,1
61,6.402451217038288,105921,1
22,6.746211664613458,38804,1
23,3.5191636488666402,117650,0
43,0.18757216408334365,96283,0
21,7.999742505926501,80751,1
36,4.376487219661147,22119,0
37,3.5410126716340473,111599,1
50,4.832879077023449,92752,1
37,5.48099938413345,66258,1
66,4.05670365161495,86505,1
29,5.1952850580543135,42864,0
64,4.820867876448693,66294,1
18,3.9685566866327218,119946,0
43,2.550273848067638,58760,0
31,6.997875973458189,111505,1
55,5.846947323745567,49545,1
54,3.847848422601788,44211,0
28,5.608632537096559,85503,1
53,3.696076124110732,83859,1
30,4.942570715594623,54670,1
60,5.890262658907009,29596,1
20,5.695971280097464,90277,1
50,4.390348968354909,107268,1
23,6.224498427019674,23572,0
67,5.01584415303799,21814,1
27,4.209469023499994,107009,1
22,7.513029760492795,95647,1
40,3.3138817969446692,100834,0
27,5.599704350439357,43321,1
61,7.12517877445063,86435,1
19,2.4469767303613574,104921,0
30,7.455004475504179,93941,1
57,7.534566481292514,88960,1
19,4.297105249292688,27051,0
37,5.43408570855417,56098,1
18,3.8954157085603907,79834,0
54,3.7623536799103237,64826,1
26,3.302181514329276,111954,0
34,7.541479336124774,74136,1
26,4.651516591523616,119330,1
28,2.9212711563929856,25794,0
32,6.557856059967838,43906,1
41,6.009979477443533,22084,1
55,5.563741538999581,38222,1
52,4.0124952614725355,115694,1
47,4.394967823649306,114492,1
48,8.10890143558584,51807,1
66,5.577772900028263,37573,1
22,4.206934158770599,85949,0
61,6.115175478089501,26532,1
67,6.265570521542116,62350,1
31,7.719896764919234,83498,1
28,5.098350418294625,22921,0
26,6.098716707409763,91904,1
51,5.797112100969168,38960,1
29,3.9284278233079077,39052,0
52,2.9512316669149157,98712,1
52,5.932238661869034,52382,1
18,6.038642983231223,39944,1
57,1.3518243314663136,85605,0
39,5.794883629398337,28179,1
46,4.881459894201843,89683,1
25,5.653449525030678,20878,0
28,4.278053137750306,93312,0
58,7.181648594464866,79784,1
54,6.545001759283338,66339,1
31,2.9162395258813625,76547,0
47,3.5306415978096357,87742,1
52,5.090433326502363,83234,1
38,4.071748255722472,95036,1
54,6.622133690751997,91552,1
22,3.4815228658343162,83017,0
36,6.6090957740567955,20174,1
31,1.3587268869971778,33082,0
43,4.392839473621088,33537,0
21,7.082687739053198,76363,1
42,4.914008345318203,34022,0
62,5.04165837650116,102127,1
59,6.166834060638429,104268,1
42,5.791426015536471,90859,1
35,4.831721125310259,117867,1
57,6.977479569828626,49116,1
25,5.193830691058989,101198,1
56,5.813711294028346,73849,1
57,6.417600534057597,60541,1
31,1.356170856215516,39192,0
49,3.9209195653618236,29826,0
68,4.11545147346161,53981,1
55,5.9881856909787015,91855,1
50,7.614918696811847,56737,1
40,2.201063822493489,57997,0
32,4.375929383592813,27529,0
50,6.641353964461548,21327,1
42,2.3902568390939236,80650,0
34,5.574992087893962,69589,1
50,5.683346917543233,24154,0
64,5.806287177421634,50950,1
19,3.3136725631462793,108192,0
31,4.939328298147196,90895,1
57,3.197121152227108,24235,0
57,6.66094357718517,81053,1
68,3.403625475977468,48875,1
56,5.056249937480519,119146,1
68,8.13627947990668,106757,1
23,6.691525550402386,40113,1
23,2.3474872510977938,39932,0
20,4.544301134195417,56713,0
24,5.098770770296214,35158,0
68,4.715062846390216,69778,1
25,5.582469262761267,26840,0
59,5.92348845481172,35302,1
69,7.750129463262166,92594,1
32,4.299192914254211,119259,1
64,6.1149521685035415,43904,1
46,4.72727976578188,24254,0
50,7.352558990141771,72015,1
69,5.58683841997289,99835,1
47,5.061028152054834,109012,1
56,4.60783112174917,54179,1
44,3.694705350531683,84578,0
53,6.29990829671166,33877,1
46,3.7688352279855852,51557,0
55,2.200646878245912,89052,1
50,3.558936117959547,38920,0
54,5.2294336370131305,93153,1
44,3.167449748294347,113524,1
50,3.7923916070283137,66719,1
21,2.1638448313102137,70968,0
39,3.7589667302079204,98130,1
19,7.56777058672041,101937,1
27,4.050281764921052,98628,0
22,4.837633066687566,97186,1
27,8.362370754855727,78042,1
50,5.496799445989199,117416,1
55,5.437706124559797,82422,1
30,3.568172556756294,84689,0
48,5.340005823167057,26245,0
64,7.597907315706099,116314,1
53,3.187331513995918,24613,0
62,4.721416258608856,62697,1
41,3.2388864134021746,106826,1
69,7.424700505549995,39700,1
32,3.230197194744183,45859,0
46,3.944429774746339,63125,1
25,3.2608134408360705,35296,0
22,2.926285770780944,117404,1
46,5.138238926409649,43166,1
64,4.4749821209259135,20287,0
21,5.526457946853442,39744,0
29,5.931937871047582,83225,1
62,2.477701112357343,87417,1
19,5.452815909013615,100516,0
44,3.6309013129716323,112829,1
48,5.215849130828716,46566,1
68,5.500614446737228,86512,1
68,4.611654085954185,66475,1
53,6.9749193791417925,44839,1
53,2.850722799109885,84986,0
43,3.3111137185763524,76573,0
60,5.365924461097144,35234,1
44,8.167843585716485,48357,1
22,3.587933504012992,69858,0
37,4.902100339902905,82311,1
28,6.7864027876091395,95827,1
27,6.374169291790038,85219,1
57,5.922501377250797,73815,1
55,3.920863699298948,83041,1
23,4.961874690027408,48267,0
25,5.04445473876162,33833,0
40,6.564735485663681,32986,1
64,4.800518237325945,24232,1
43,7.033975907411355,60736,1
63,4.918048617427204,80415,1
60,5.209107070788021,35483,1
29,4.80786087026471,36075,0
43,4.733853111999702,118296,1
30,4.8933636883733795,106293,1
57,5.051569543138033,46788,1
35,2.5680154958011183,21293,0
42,4.580231525594246,46464,0
50,7.533121756382233,46772,1
64,2.2798227912141176,23049,0
57,4.632721943430632,71814,1
60,4.15808017983874,39118,1
29,5.490124031499922,96688,1
61,5.765281212954029,102311,1
53,5.218808448741881,77321,1
65,1.9812791974341977,31952,0
21,1.958179701439068,88033,0
22,1.00378723042884,80745,0
54,4.796249648650386,114909,1
25,2.5346284622589366,66370,0
59,1.4775114797543827,74194,0
66,3.620399102179757,85329,1
45,3.9759412244447834,98858,1
48,4.876799070935464,70212,1
26,5.01094951839597,48223,0
68,5.090901835317605,62708,1
46,6.229997792172062,90506,1
31,4.560255079067162,84961,1
57,6.123444253120235,58042,1
58,4.475065342261083,91304,1
39,4.40279665658519,51688,0
28,4.1429591533320025,92142,1
40,4.945438668762131,99022,1
18,5.989699887644193,22683,0
63,5.959622800081549,108431,1
54,5.914001735046948,77808,1
38,5.465729758105557,98910,1
43,3.2713134878225696,87810,0
63,9.135808362545475,76276,1
53,2.999918509095555,96712,1
40,5.1834761088489625,108672,1
18,9.496544892547622,85728,1
68,6.323566893593158,60179,1
57,3.949571765249208,70838,1
32,6.827535896704228,30953,1
38,5.292672429577224,40178,1
64,3.77548920942249,20086,1
26,5.327138694343075,35306,0
26,4.45588405464099,101260,1
27,4.677937975088718,108345,1
69,5.063686430414733,37416,1
43,6.049363876603997,57279,1
58,6.352496586706779,24540,1
52,3.9075331823449906,111102,1
69,5.54024840233426,95410,1
42,4.59851603271402,67349,1
43,6.150824404236888,84530,1
28,3.468005048375525,116903,1
55,4.96886307253804,103381,1
19,2.2564396522685466,64960,0
24,6.056421648157521,106009,1
35,7.702381816749834,50242,1
44,7.32009017236129,28082,1
51,6.256419687005763,21987,1
44,5.8622596267968685,48532,1
34,8.099053175187498,29636,1
60,4.164961790885335,46483,1
61,4.6200474266426825,73298,1
68,7.118938979959264,25039,1
41,4.79101258329809,87841,1
42,3.6122240384287956,83690,0
24,2.719675458703014,59880,0
69,3.740568038442544,53269,1
23,7.637195760972434,34451,1
41,4.844985675018315,74778,1
50,3.859307247300126,57065,1
66,4.867325143437162,44459,1
46,5.4878917495785,119656,1
60,2.212134389525807,98899,0
39,3.66406552404128,109744,0
43,2.768530482981562,46659,0
45,7.194816971690513,97531,1
67,4.823069864603455,91274,1
38,4.737217807787894,101749,1
66,4.729511768844919,38449,1
24,3.320139855925409,71038,0
34,5.7770824011699515,66567,1
37,7.752875597631786,78422,1
58,4.0734962261142655,80866,1
66,6.332386572008305,102254,1
37,4.832463228642581,61467,1
39,3.8547005434565618,37231,0
45,6.3581862056048335,50831,1
57,2.568402455642297,44840,0
66,2.8663463877709505,113269,1
24,7.651449272957443,98576,1
18,4.395188244422511,49267,0
49,6.787307250163738,93562,1
30,4.82358714437372,59757,1
47,1.1937209609473252,100473,0
40,6.02025021050814,51402,1
68,5.5519247729070305,81070,1
36,3.8787256918653004,89731,1
49,6.644220392868229,94673,1
47,6.402872732574689,38027,1
46,3.867475566812403,114112,1
66,6.624076515881665,50501,1
62,5.32997348590461,66170,1
46,5.103521948349949,87553,1
47,3.894184242465364,74711,0
33,3.625975267800407,108690,1
57,7.12849324232267,56163,1
36,5.5749798967850195,60448,1
35,6.41646181466321,51493,1
18,4.280558386866539,77232,0
31,5.755911885586396,104933,1
68,4.477122063971749,104063,1
64,6.000276279559515,72459,1
67,2.895731236066352,101339,1
19,2.922033313103541,70134,0
45,3.3414790709197963,28984,0
66,4.98179496731137,59186,1
67,1.6715958583191002,21246,0
47,5.691129451123552,60453,1
55,5.919616159385736,83632,1
68,2.3790954932351447,46588,1
21,4.390502773288448,98179,1
18,7.785065765291608,90499,1
25,4.341244433918642,44795,0
46,3.4884383222437423,38772,0
56,4.436834196535866,80476,1
20,6.7578573329544405,114118,1
49,3.2765809228191,49848,0
27,5.828571259309397,112928,1
27,5.634783679100686,25290,0
36,4.98403591837352,41405,0
63,4.433621670346353,39134,1
51,6.39099714195665,76276,1
50,3.2905276730577993,104834,1
40,5.605372760369605,101955,1
45,2.6739741742933623,60006,0
49,6.447023966859328,94964,1
67,6.135708549622124,114732,1
24,4.374435618105315,87873,0
46,4.650112386806959,118814,1
25,5.716769939488414,64060,1
18,2.966156287240286,24253,0
20,4.552668885908464,69822,0
41,4.996822232471733,43635,0
40,2.4404779673396204,66568,0
25,6.346526882488412,30094,1
64,8.120400355724168,26569,1
54,8.607233524784837,39831,1
20,2.072725363907132,51402,0
68,6.740658684827219,92266,1
50,4.0534228909162255,37629,0
45,4.833874001771919,54623,0
64,3.527005382293402,28201,0
25,5.910984510201213,90367,1
51,1.2460871220509246,100492,0
52,3.2003768794871132,104702,1
49,1.6120441767221818,61417,0
41,4.1327198276720845,111588,1
31,4.530047256591157,24594,0
49,2.6393790496011587,55572,0
63,5.78222075231969,109663,1
60,5.649944738349695,94467,1
33,6.2987535474641785,40572,0
21,7.109424136775239,26106,1
69,4.600780068362829,106855,1
54,5.3338898994256,90006,1
38,3.465906767075012,103042,0
31,5.1009741529667805,90474,1
48,5.169249976869265,47377,1
65,7.287796509877673,76751,1
35,5.804126641643653,68248,1
24,5.833599995355932,104640,1
27,4.54672925415997,79796,0
24,0.10032453966566734,50599,0
50,5.035642414024097,73046,1
40,4.284928439401054,67358,0
38,3.332471247690788,86397,0
36,6.111071698942826,108213,1
65,6.480859460329709,46858,1
36,3.489963606138374,54149,0
53,5.057020206273528,104862,1
46,4.838316962021923,73323,1
35,6.7040791271027524,95912,1
19,5.655991219319908,98337,1
18,6.069147276789137,89989,1
64,4.44667480630681,47184,0
22,5.619873647988981,25126,0
37,6.308345594934789,112832,1
28,8.473725516801439,57445,1
59,4.188344054197344,105808,1
19,4.452415343055894,112408,0
20,3.8918904392764544,43081,0
40,4.329304461851301,47122,0
29,7.073059074837689,49567,1
37,3.7566694801693714,41912,0
22,5.5845192666464625,41200,0
54,6.496803452155421,93304,1
55,6.798615087227924,52556,1
47,7.181629992508063,27257,1
26,5.70588549246656,66713,1
51,5.559404391320452,84519,1
61,4.147535442904481,78071,1
52,2.0461140709087102,30134,0
69,4.106719630803401,92049,1
39,5.238736759102084,23572,0
61,6.520405866551336,103560,1
41,7.2520104414856945,96234,1
34,5.009770329428945,23825,0
27,6.686631686744682,27630,1
47,5.251145189265278,116335,1
63,5.312095201321818,75152,1
40,4.551184835105805,28590,0
49,4.286661849686235,30393,0
34,4.127267220038874,100040,1
67,4.174570376912048,100618,1
68,3.988486971773323,20668,0
34,6.275237661213033,88945,1
31,6.903276742738806,20058,1
26,3.861302540382101,48197,0
57,3.661167110446324,117801,1
19,4.720470465328765,42605,0
62,3.6909388904142,102821,1
42,3.4737599795780705,80022,1
56,4.476802808920526,41450,1
26,5.365325239511609,22292,0
39,5.346706437499535,106328,1
60,4.529840505959223,67248,1
63,4.213255257204221,32240,0
21,5.913186504585282,59286,0
43,5.582737026362897,96501,1
46,5.258343068786417,64012,1
62,4.153500888995688,45917,1
51,6.999625167510851,103069,1
40,3.0338856641667697,108914,1
54,4.161186301226681,77925,1
28,3.5199930885387185,110956,0
23,5.002598281986743,62743,0
35,3.9990389027489393,85341,1
38,5.141222715601093,78990,1
59,5.785445065915477,22402,1
53,6.897192559451719,40473,1
58,5.321752885666915,54653,1
55,5.2987524693579795,57666,1
51,5.6454100286731155,42956,1
34,1.5725489971478313,102723,0
54,5.086247188261742,110766,1
42,3.3390080907081234,106310,1
55,4.026488007017085,28713,0
29,4.820031244104273,112742,1
40,6.4286915022337,46923,1
59,2.348774113598396,68826,1
39,5.358578846145422,112068,1
38,5.155365852903951,40536,0
44,5.64662549822162,79889,1
48,8.355167177145614,36241,1
23,7.334717894863438,89235,1
44,5.436765529583216,115427,1
57,5.840981092342363,49707,1
51,4.945003445209162,22220,0
29,6.1391375368287875,38792,1
62,5.053263852799181,83336,1
24,5.640921456620227,60438,0
27,4.003393645618642,107906,0
62,5.345797742443218,62932,1
34,7.042967053838714,55871,1
43,5.851669500082341,28956,1
38,5.174828687551597,80998,1
45,0.6478967014433055,62648,0
63,5.57548923247345,68716,1
19,4.869118362482399,118004,1
60,3.390477820420556,31844,0
18,4.899344697804407,33033,0
